OBJECTID,Base BBL,BIN,Construction Year,DOITT ID,Feature Code,Geometry Source,Ground Elevation,Height Roof,LAST_EDITED_DATE,LAST_STATUS_TYPE,Map Pluto BBL,Name,Area,Length,Lease_Category
448507,4096790067,4438663,1961.0,14881,2100,Photogrammetric,46.0,43.97,8/22/2017 7:34:40 PM,Constructed,4096790067,,738.48046875,125.778044428498,LEASED
449382,3013820012,3036947,1930.0,223251,2100,Photogrammetric,101.0,26.89,8/22/2017 3:19:26 PM,Constructed,3013820012,,488.2734375,103.537628758344,LEASED
453804,1000160215,1084587,1989.0,553917,2100,Photogrammetric,14.0,176.3,8/22/2017 6:15:48 PM,Constructed,1000160215,,9343.03125,432.967152648348,LEASED
456409,5000160054,5000185,1964.0,155167,2100,Photogrammetric,104.0,56.34,8/22/2017 6:15:58 PM,Constructed,5000160054,,2136.47265625,190.428913742232,LEASED
456820,2030330053,2088325,1986.0,231083,2100,Photogrammetric,63.0,187.36296207,8/22/2017 6:33:50 PM,Constructed,2030330053,,9186.46875,567.165958932958,LEASED
457107,3005300013,3331862,1911.0,797712,5110,Photogrammetric,8.0,22.69,8/17/2017 4:19:14 PM,Constructed,3005300013,,36.1875,26.0771856879155,LEASED
457290,5076640001,5155550,1996.0,1157122,2100,Photogrammetric,45.0,10.15656778,6/24/2014 12:00:00 AM,Constructed,5076640001,,216.6953125,59.7893260977276,LEASED
457551,1020140036,1060189,1971.0,660434,2100,Photogrammetric,12.0,27.18,8/22/2017 7:34:40 PM,Constructed,1020140036,,3704.15234375,288.688199300577,LEASED
457956,5010650007,5025214,1973.0,644074,2100,Photogrammetric,34.0,38.05,8/22/2017 7:13:45 PM,Constructed,5010650007,,2261.19140625,204.088267233344,LEASED
463039,5019650107,5152112,1967.0,115295,2100,Photogrammetric,171.0,12.26,11/16/2016 12:00:00 AM,Constructed,5019650107,,594.3203125,99.2354075164507,LEASED
464274,3048330001,3337081,1937.0,4473,2100,Photogrammetric,46.0,34.51,8/22/2017 3:35:09 PM,Constructed,3048330001,,827.05078125,157.73579926426,LEASED
467170,4123930001,4268543,1984.0,239094,2100,Photogrammetric,26.0,29.79,8/22/2017 7:13:10 PM,Constructed,4123930001,,2513.796875,234.310306315574,LEASED
470447,4101930001,4216947,1973.0,735982,2100,Photogrammetric,20.0,28.31169814,8/22/2017 6:33:17 PM,Constructed,4101930001,,1610.14453125,198.512114161106,LEASED
470657,1016940001,1083933,1973.0,671910,2100,Photogrammetric,8.0,68.09,8/22/2017 7:13:09 PM,Constructed,1016940001,,4876.65234375,321.691922003821,LEASED
471100,4040310001,4437949,1942.0,559378,2100,Photogrammetric,13.0,25.1,7/21/2014 12:00:00 AM,Constructed,4040310001,,445.94921875,86.1645031712708,LEASED
471792,4004320008,4005127,1965.0,660114,2100,Photogrammetric,17.0,16.89,8/22/2017 7:34:26 PM,Constructed,4004320008,,4788.21875,340.098376492082,LEASED
473601,3020220018,3057913,1968.0,17411,2100,Photogrammetric,70.0,69.28,8/22/2017 3:46:06 PM,Constructed,3020220018,,2433.34765625,209.351283736043,LEASED
474936,1004380032,1005949,1917.0,208468,2100,Photogrammetric,18.0,88.91,8/22/2017 7:34:13 PM,Constructed,1004380032,,1301.33203125,151.941741107498,LEASED
475181,3087600060,3348024,1967.0,1114253,2100,Photogrammetric,13.0,104.3556385,8/22/2017 3:51:59 PM,Constructed,3087600060,,7617.96875,572.006436974584,MIXED
476439,4019900092,4441122,1992.0,945594,2100,Photogrammetric,33.0,31.70471646,8/22/2017 6:33:17 PM,Constructed,4019900092,,292.37109375,81.1511509129687,LEASED
477785,4163300060,4540270,1900.0,539893,2100,Photogrammetric,9.0,42.85323847,9/19/2013 12:00:00 AM,Constructed,4163300060,,654.59375,122.759856831864,LEASED
478596,3007830001,3012910,1931.0,386045,2100,Photogrammetric,79.0,43.47,8/22/2017 3:40:35 PM,Constructed,3007830001,,590.8671875,105.123118598982,LEASED
479217,3020140026,3057638,1972.0,99931,2100,Photogrammetric,72.0,49.09823254,8/22/2017 3:57:50 PM,Constructed,3020140026,,1528.125,183.554367762021,LEASED
479534,1019570001,1084067,1930.0,794005,2100,Photogrammetric,84.0,67.03934676,8/22/2017 5:45:21 PM,Constructed,1019570001,,1239.88671875,162.267493811886,LEASED
480611,1000200016,1000807,1983.0,174297,2100,Photogrammetric,27.0,421.97,8/22/2017 6:15:21 PM,Constructed,1000200016,,2092.66015625,220.210120570672,LEASED
481167,1011540108,1030328,1927.0,715015,2100,Photogrammetric,45.0,51.8,8/22/2017 5:45:30 PM,Constructed,1011540108,,3629.56640625,260.897009222741,LEASED
482600,3043690001,3324014,1966.0,799862,2100,Photogrammetric,12.0,72.16,8/22/2017 3:57:40 PM,Constructed,3043690001,,1308.9375,194.31943571864,MIXED
482743,1019670024,1084102,1860.0,494949,2100,Photogrammetric,26.0,65.02,8/22/2017 5:33:04 PM,Constructed,1019670024,,1084.37890625,147.717716046398,LEASED
483707,2040060003,2042451,1915.0,243282,2100,Photogrammetric,26.0,33.66,8/22/2017 5:33:05 PM,Constructed,2040060003,,6659.703125,321.352643070438,LEASED
484629,3085910075,3397787,1930.0,415764,2100,Photogrammetric,13.0,13.74033419,6/20/2014 12:00:00 AM,Constructed,3085910075,,110.1640625,52.0452826982036,LEASED
485979,2028560020,2008289,1966.0,401024,2100,Photogrammetric,43.0,44.75488047,8/22/2017 5:45:43 PM,Constructed,2028560020,,4173.08203125,300.725236310315,LEASED
490647,3043690001,3324011,1966.0,222109,2100,Photogrammetric,13.0,139.66,8/22/2017 3:51:49 PM,Constructed,3043690001,,2326.19140625,330.120129935212,MIXED
492118,4163300060,4540285,1900.0,55825,2100,Photogrammetric,9.0,22.10801925,9/19/2013 12:00:00 AM,Constructed,4163300060,,239.22265625,65.4379289965182,LEASED
492308,3046850024,3327591,1931.0,812499,2100,Photogrammetric,32.0,10.15911958,8/22/2017 3:40:27 PM,Constructed,3046850024,,1624.83984375,200.427686997971,LEASED
495767,3024910051,3063797,1958.0,751136,2100,Photogrammetric,7.0,33.21,8/22/2017 3:45:57 PM,Constructed,3024910051,,31995.74609375,758.14985536478,LEASED
496139,4004700100,4433380,1939.0,211623,2100,Photogrammetric,15.0,57.63,8/22/2017 6:51:24 PM,Constructed,4004700100,,591.359375,122.084174482313,MIXED
496342,4010800001,4439091,1954.0,529734,2100,Photogrammetric,26.0,18.19,8/22/2017 5:45:31 PM,Constructed,4010800001,,3594.859375,241.975770970672,LEASED
496459,5076640001,5155541,1996.0,814248,2100,Photogrammetric,31.0,14.97493275,6/24/2014 12:00:00 AM,Constructed,5076640001,,435.734375,84.9948969703122,LEASED
496958,4002420009,4443701,1931.0,428845,2100,Photogrammetric,53.0,50.93156548,8/22/2017 7:33:59 PM,Constructed,4002420009,,8499.48828125,417.993742217284,LEASED
497523,2029830015,2010604,1970.0,210217,2100,Photogrammetric,71.0,54.23,8/22/2017 7:33:58 PM,Constructed,2029830015,,2867.5625,224.615552165569,LEASED
500015,3033310025,3076253,1972.0,232840,2100,Photogrammetric,53.0,60.66,8/22/2017 3:45:57 PM,Constructed,3033310025,,1199.5234375,138.645786548282,LEASED
501311,5076640001,5155558,1996.0,999364,2100,Photogrammetric,31.0,22.865999,6/24/2014 12:00:00 AM,Constructed,5076640001,,664.51171875,131.767259333822,LEASED
501625,3066990009,3179348,1930.0,584215,2100,Photogrammetric,38.0,25.69,8/22/2017 3:29:34 PM,Constructed,3066990009,,160.44140625,57.877396498274,LEASED
503137,2036220016,2022544,1960.0,658939,2100,Photogrammetric,16.0,32.74992547,8/22/2017 6:33:01 PM,Constructed,2036220016,,6518.17578125,339.516702650521,LEASED
504985,3014820001,3039676,1911.0,737460,2100,Photogrammetric,52.0,75.79,8/22/2017 3:24:17 PM,Constructed,3014820001,,2321.921875,214.640110531004,LEASED
505653,4026810027,4315177,1957.0,658948,2100,Photogrammetric,32.0,16.79,8/22/2017 6:51:08 PM,Constructed,4026810027,,6900.8515625,369.546068459559,LEASED
505733,5005270001,5013793,1960.0,260266,2100,Photogrammetric,16.0,37.1,8/22/2017 6:32:45 PM,Constructed,5005270001,,945.21484375,135.921984823748,LEASED
506691,5019650107,5152110,1967.0,53836,2100,Photogrammetric,171.0,12.86,11/16/2016 12:00:00 AM,Constructed,5019650107,,353.4921875,75.3576407272405,LEASED
507390,1010790029,1083802,1930.0,572166,2100,Photogrammetric,31.0,93.45,8/22/2017 6:32:34 PM,Constructed,1010790029,,7765.0390625,354.013756689107,LEASED
507893,4002320023,4436687,1962.0,647078,2100,Photogrammetric,77.0,36.29,8/22/2017 5:58:55 PM,Constructed,4002320023,,671.93359375,114.378181287735,LEASED
511981,3005300013,3331865,1911.0,395842,2100,Photogrammetric,8.0,37.43,8/22/2017 3:19:06 PM,Constructed,3005300013,,1395.4609375,175.6505707666,LEASED
512716,3035400004,3081399,1930.0,333044,2100,Photogrammetric,28.0,44.48,8/22/2017 3:29:35 PM,Constructed,3035400004,,653.97265625,150.46948553574,LEASED
512773,2030620006,2011852,1973.0,57546,2100,Photogrammetric,97.0,15.81,8/22/2017 6:50:55 PM,Constructed,2030620006,,1793.10546875,173.110544613975,MIXED
514420,5020990005,5035398,1981.0,254552,2100,Photogrammetric,49.0,29.57,8/22/2017 5:44:59 PM,Constructed,5020990005,,1321.171875,162.947632417632,LEASED
516888,3042580036,3095610,1975.0,432972,2100,Photogrammetric,20.0,43.16,8/22/2017 3:24:18 PM,Constructed,3042580036,,1379.46484375,148.994465232239,LEASED
517161,1022130001,1064513,2007.0,1233748,2100,Photogrammetric,19.0,41.9591158,8/22/2017 7:33:32 PM,Constructed,1022130001,,5462.5234375,451.483956334589,LEASED
520018,2038270001,2119181,1995.0,930115,2100,Photogrammetric,18.0,23.03,8/22/2017 7:11:57 PM,Constructed,2038270001,,1074.71484375,149.925309917602,LEASED
520490,4015710019,4439249,1931.0,609363,2100,Photogrammetric,53.0,96.47115125,1/1/2012 12:00:00 AM,Constructed,4015710019,,1789.64453125,195.542203189074,LEASED
520549,4005420008,4440035,1924.0,275541,2100,Photogrammetric,38.0,76.62,8/22/2017 5:45:08 PM,Constructed,4005420008,,1577.48828125,200.892535758675,LEASED
520637,4010800001,4441816,1954.0,61888,2100,Photogrammetric,26.0,22.46,8/22/2017 6:14:51 PM,Constructed,4010800001,,13548.6640625,561.464001605229,LEASED
521137,3051210032,3117584,1914.0,782138,2100,Photogrammetric,35.0,56.08,8/22/2017 3:34:10 PM,Constructed,3051210032,,3182.54296875,271.191750815237,LEASED
521771,2032460002,2015222,1970.0,807550,2100,Photogrammetric,135.0,15.42,8/22/2017 6:48:35 PM,Constructed,2032460002,,3582.2109375,253.337195824244,MIXED
522190,3018880034,3054323,1968.0,665546,2100,Photogrammetric,37.0,71.83,8/22/2017 3:45:06 PM,Constructed,3018880034,,4657.4375,291.79702860974,LEASED
523155,3086800027,3245027,1989.0,722622,2100,Photogrammetric,8.0,67.218635,8/22/2017 3:50:50 PM,Constructed,3086800027,,1696.83984375,169.221115790256,LEASED
524321,4163300060,4454376,1900.0,1065614,2100,Photogrammetric,31.0,2.13293137,9/19/2013 12:00:00 AM,Constructed,4163300060,,684.10546875,109.901202036407,LEASED
526010,4004700100,4433383,1939.0,493222,2100,Photogrammetric,17.0,57.43,8/22/2017 6:12:28 PM,Constructed,4004700100,,594.33203125,122.960293312684,MIXED
528478,5076640001,5123970,1996.0,163873,2100,Photogrammetric,54.0,13.7941,3/8/2024 7:35:23 PM,Marked for Demolition,5076640001,,5834.6171875,456.298898918065,LEASED
529767,4163300060,4540269,1900.0,455738,2100,Photogrammetric,9.0,22.44424286,9/19/2013 12:00:00 AM,Constructed,4163300060,,586.4765625,115.775666896793,LEASED
530895,4071170004,4454381,1950.0,563958,2100,Photogrammetric,45.0,17.94,8/22/2017 6:30:06 PM,Constructed,4071170004,,1085.23828125,151.055869278229,LEASED
531032,3085910075,3397784,1930.0,778498,5110,Photogrammetric,14.0,10.56959041,8/17/2017 5:12:43 PM,Constructed,3085910075,,50.61328125,29.5579687170612,LEASED
532519,3001180006,3335885,1915.0,609918,2100,Photogrammetric,54.0,29.57754679,8/22/2017 3:45:06 PM,Constructed,3001180006,,788.67578125,118.682777654695,LEASED
532687,3018120001,3329679,1953.0,494398,2100,Photogrammetric,55.0,36.54,8/22/2017 3:23:31 PM,Constructed,3018120001,,1080.8359375,134.950586736657,LEASED
532782,2030380065,2094616,1914.0,44876,2100,Photogrammetric,62.0,47.59,8/22/2017 7:09:33 PM,Constructed,2030380065,,337.125,80.8622049615904,LEASED
532817,3038030046,3084621,1975.0,672477,2100,Photogrammetric,26.0,23.01,8/22/2017 3:56:38 PM,Constructed,3038030046,,1559.546875,157.968524194751,LEASED
537442,2051410810,2103850,1988.0,985214,2100,Photogrammetric,20.0,43.18,8/22/2017 5:43:21 PM,Constructed,2051410810,,4195.5859375,304.798220402881,LEASED
538054,3087600060,3347725,1967.0,97186,2100,Photogrammetric,14.0,42.42311155,8/22/2017 3:50:50 PM,Constructed,3087600060,,11234.77734375,628.999241499398,MIXED
539653,1010660012,1026863,1964.0,350368,2100,Photogrammetric,69.0,188.42,8/22/2017 5:43:20 PM,Constructed,1010660012,,5190.5234375,404.428699905213,LEASED
541401,1013730001,1087293,1975.0,1257224,2100,Photogrammetric,21.0,172.53,12/7/2018 6:34:42 PM,Constructed,1013730001,,6842.80078125,835.482982110494,MIXED
542034,4004700100,4433381,1939.0,197110,2100,Photogrammetric,15.0,58.38,8/22/2017 5:56:38 PM,Constructed,4004700100,,589.34375,121.848320043396,MIXED
543176,4163300060,4540283,1900.0,659038,2100,Photogrammetric,8.0,18.41042369,8/22/2017 5:30:54 PM,Constructed,4163300060,,289.7109375,74.976728093364,LEASED
544054,3006120250,3398762,1960.0,1069425,2100,Photogrammetric,7.0,15.68665533,7/10/2014 12:00:00 AM,Constructed,3006120250,,151.13671875,50.4538537227235,LEASED
544762,1019100001,1088813,1972.0,1292408,2100,Other (Manual),26.0,27.0,4/7/2020 6:55:15 PM,Split,1019100001,,1036.9609375,131.467397725249,LEASED
546201,1005330001,1077834,1959.0,768854,2100,Photogrammetric,35.0,156.43661454,8/22/2017 5:30:53 PM,Constructed,1005330001,561 LaGuardia Place,3067.515625,309.227383171418,LEASED
547323,5076640001,5169963,1996.0,1234282,5110,Photogrammetric,34.0,11.1836432,9/7/2017 8:31:37 PM,Constructed,5076640001,,64.11328125,33.3042587940866,LEASED
551277,1007840041,1014408,1930.0,527328,2100,Photogrammetric,40.0,561.141043,8/22/2017 6:12:14 PM,Constructed,1007840041,Nelson Tower,2349.40234375,257.824170452142,LEASED
551981,3011410005,3027982,1931.0,459042,2100,Photogrammetric,99.0,75.11,8/22/2017 3:50:40 PM,Constructed,3011410005,,2114.8515625,185.575175639841,LEASED
553865,3032270010,3073394,1971.0,598095,2100,Photogrammetric,52.0,12.65,8/22/2017 3:18:13 PM,Constructed,3032270010,,1856.8828125,181.80665905372,LEASED
553903,1000350001,1000867,1987.0,301993,2100,Photogrammetric,7.0,550.65,8/22/2017 7:30:57 PM,Constructed,1000350001,,5376.87109375,293.322299104143,LEASED
557117,1022150827,1082048,2003.0,117993,2100,Photogrammetric,19.0,31.98,8/22/2017 7:30:56 PM,Constructed,1022150827,,1519.76171875,155.944745835554,LEASED
557599,3007470001,3011532,1904.0,810772,2100,Photogrammetric,80.0,27.69,8/22/2017 3:56:29 PM,Constructed,3007470001,,181.859375,58.3214640139858,LEASED
558625,3059990004,3151756,1931.0,163393,2100,Photogrammetric,65.0,33.61,8/22/2017 3:50:38 PM,Constructed,3059990004,,250.6328125,80.0988426071465,LEASED
560191,3044520200,3343607,1975.0,807903,2100,Photogrammetric,17.0,99.37,8/22/2017 3:28:31 PM,Constructed,3044520200,,1644.51171875,263.054134257913,LEASED
560689,2052560210,2121322,1980.0,615186,2100,Photogrammetric,16.0,7.69,7/17/2014 12:00:00 AM,Constructed,2052560210,,139.50390625,50.6667594322573,LEASED
566748,2041010008,2098181,1925.0,562559,2100,Photogrammetric,67.0,14.76,8/22/2017 5:30:44 PM,Constructed,2041010008,,406.31640625,80.630642665522,LEASED
566843,2031150021,2096879,1975.0,268577,2100,Photogrammetric,92.0,10.10134839,8/22/2017 6:28:56 PM,Constructed,2031150021,,5879.0390625,368.730481441221,LEASED
567640,1019310021,1058659,1971.0,242089,2100,Photogrammetric,27.0,98.54,8/22/2017 6:11:50 PM,Constructed,1019310021,,4184.31640625,259.427792447601,LEASED
569123,4077740001,4438340,1968.0,508388,2100,Photogrammetric,156.0,30.09,8/22/2017 6:47:47 PM,Constructed,4077740001,,694.515625,118.91413735783,LEASED
569199,3044520200,3343602,1975.0,415154,2100,Photogrammetric,14.0,153.14,8/22/2017 3:50:39 PM,Constructed,3044520200,,1629.23046875,270.084065243265,LEASED
569519,4019180001,4047310,1970.0,487010,2100,Photogrammetric,17.0,226.93,8/22/2017 6:11:49 PM,Constructed,4019180001,,4723.54296875,294.519468200087,LEASED
569534,1000210001,1000808,1913.0,165701,2100,Photogrammetric,28.0,443.16,8/22/2017 5:30:44 PM,Constructed,1000210001,,3677.390625,255.7172705246,LEASED
572635,2030330053,2098854,1986.0,477895,5110,Photogrammetric,64.0,22.31,8/22/2017 5:56:27 PM,Constructed,2030330053,,8885.35546875,370.3890988539,LEASED
574909,1005970012,1010362,1907.0,203218,2100,Photogrammetric,14.0,136.62444027,8/22/2017 6:12:01 PM,Constructed,1005970012,,6563.5390625,340.42182600882,LEASED
574912,1005450026,1080092,1910.0,32595,2100,Photogrammetric,39.0,162.18,8/22/2017 5:30:44 PM,Constructed,1005450026,,1577.078125,162.436117924631,LEASED
576247,1008720013,1017821,1909.0,712080,2100,Photogrammetric,38.0,160.14,8/22/2017 7:30:13 PM,Constructed,1008720013,,4164.6171875,304.396376624827,LEASED
577141,3085910075,3397796,1930.0,484941,2100,Photogrammetric,11.0,16.401881,6/20/2014 12:00:00 AM,Constructed,3085910075,,151.5703125,80.7462887075754,LEASED
577877,2027950014,2094520,1917.0,130996,2100,Photogrammetric,66.0,104.77,8/22/2017 6:11:33 PM,Constructed,2027950014,,1519.58984375,160.512729394537,LEASED
581853,2023680039,2001228,1953.0,790194,2100,Photogrammetric,43.0,40.06837812,8/22/2017 7:08:19 PM,Constructed,2023680039,,1608.6796875,173.545198150861,LEASED
582172,4096790067,4448758,1961.0,607618,2100,Photogrammetric,46.0,59.23,8/22/2017 5:30:33 PM,Constructed,4096790067,,1055.2890625,132.359358693232,LEASED
583112,2027390015,2098683,1910.0,278648,2100,Photogrammetric,64.0,15.07,8/22/2017 7:30:27 PM,Constructed,2027390015,,780.06640625,128.080470467624,LEASED
583357,4101410009,4315256,1940.0,8542,2100,Photogrammetric,30.0,25.09039349,8/22/2017 6:11:32 PM,Constructed,4101410009,,438.875,84.2397054696873,LEASED
587725,4002770001,4003533,1919.0,448034,2100,Photogrammetric,19.0,153.28,8/22/2017 5:56:15 PM,Constructed,4002770001,,19248.94140625,642.197364789386,LEASED
588995,3087600060,3397356,1967.0,497568,2100,Photogrammetric,10.0,13.504114,6/19/2014 12:00:00 AM,Constructed,3087600060,,123.80078125,47.5250026668663,MIXED
590375,4096310241,4206486,1960.0,364371,2100,Photogrammetric,100.0,112.95,8/22/2017 6:11:33 PM,Constructed,4096310241,,3344.03515625,340.027258680538,LEASED
590841,3013560059,3035921,1920.0,36950,2100,Photogrammetric,86.0,23.26249352,8/22/2017 3:44:47 PM,Constructed,3013560059,,164.80859375,57.0912045948267,LEASED
594036,3007960024,3013459,1920.0,131209,2100,Photogrammetric,23.0,57.1,8/22/2017 3:56:18 PM,Constructed,3007960024,,9575.65234375,478.565226284203,LEASED
596641,3085910075,3397818,1930.0,702607,2100,Photogrammetric,12.0,26.44995139,6/20/2014 12:00:00 AM,Constructed,3085910075,,2754.015625,294.007434523657,LEASED
599201,5076640001,5155542,1996.0,709520,2100,Photogrammetric,31.0,15.69629985,6/24/2014 12:00:00 AM,Constructed,5076640001,,536.17578125,92.7617825661096,LEASED
599862,5076640001,5149287,1996.0,386520,2100,Photogrammetric,36.0,26.5678045,6/24/2014 12:00:00 AM,Constructed,5076640001,,1711.6796875,193.089395776979,LEASED
601926,3001650022,3329443,1920.0,548837,2100,Photogrammetric,46.0,179.48224146,8/22/2017 3:56:17 PM,Constructed,3001650022,,4808.71875,296.331934229992,LEASED
602214,3043690001,3324013,1966.0,139635,2100,Photogrammetric,13.0,71.74,8/22/2017 3:50:27 PM,Constructed,3043690001,,1322.828125,194.224822032968,MIXED
602987,3053220069,3328373,1927.0,463883,2100,Photogrammetric,51.0,59.81,9/4/2008 12:00:00 AM,Constructed,3053220069,,1197.1640625,144.524866728596,LEASED
603292,2057010105,2083138,1925.0,736129,2100,Photogrammetric,38.0,50.55,8/22/2017 6:46:51 PM,Constructed,2057010105,,2564.92578125,246.025614491264,LEASED
604215,3052200007,3253118,1933.0,777901,2100,Photogrammetric,25.0,71.73,2/14/2009 12:00:00 AM,Constructed,3052200007,,1729.74609375,255.352582774995,LEASED
604989,3018120001,3329680,1953.0,1109541,2100,Photogrammetric,56.0,40.74563954,9/24/2019 8:48:35 PM,Constructed,3018120001,,1506.859375,215.768010409909,LEASED
604990,3018120001,3329682,1953.0,1290722,2100,Photogrammetric,56.0,40.74563954,9/24/2019 8:49:31 PM,Constructed,3018120001,,818.46484375,115.098192162663,LEASED
606013,5004970009,5013238,1931.0,530568,2100,Photogrammetric,28.0,36.0,8/22/2017 5:42:16 PM,Constructed,5004970009,,3118.265625,234.209128511109,LEASED
607270,3085910075,3397788,1930.0,506455,2100,Photogrammetric,12.0,20.6511,6/20/2014 12:00:00 AM,Constructed,3085910075,,1007.04296875,139.567171449998,LEASED
609872,1000220024,1000813,1927.0,815255,2100,Photogrammetric,25.0,453.39,8/22/2017 5:30:12 PM,Constructed,1000220024,,2102.015625,196.965650884329,LEASED
614756,1013050013,1036451,1980.0,440614,2100,Photogrammetric,50.0,316.51,8/22/2017 5:55:29 PM,Constructed,1013050013,,2596.0,221.800463978206,LEASED
615856,1016100001,1051499,1922.0,844699,2100,Photogrammetric,26.0,124.55,8/22/2017 6:46:31 PM,Constructed,1016100001,,5054.75390625,476.565027190332,MIXED
616795,5019650107,5113285,1967.0,636883,2100,Photogrammetric,170.0,28.74427084,8/22/2017 6:28:11 PM,Constructed,5019650107,,2046.703125,238.265288309702,LEASED
617364,3022070002,3379706,1920.0,942648,2100,Photogrammetric,48.0,68.33,8/22/2017 3:56:08 PM,Constructed,3022070002,,1121.375,142.336224324142,LEASED
617621,1019660052,1059545,1901.0,89902,2100,Photogrammetric,24.0,56.73,8/22/2017 6:46:12 PM,Constructed,1019660052,,151.25,54.6797443522628,LEASED
618699,3031400001,3071838,1988.0,580487,2100,Photogrammetric,44.0,32.98,8/22/2017 3:50:17 PM,Constructed,3031400001,,31968.140625,780.139335630271,LEASED
621664,3012890025,3396384,1908.0,982230,2100,Photogrammetric,114.0,13.74,7/11/2014 12:00:00 AM,Constructed,3012890025,,454.94140625,115.185199299453,MIXED
622723,4096770007,4206784,1931.0,687435,2100,Photogrammetric,50.0,77.23,8/22/2017 6:11:03 PM,Constructed,4096770007,,2919.890625,227.760312822403,LEASED
623320,1019570200,1084081,1979.0,757550,2100,Photogrammetric,152.0,103.22,8/22/2017 6:27:56 PM,Constructed,1019570200,,24326.40234375,917.846162030347,LEASED
624052,3002690014,3002643,1920.0,111654,2100,Photogrammetric,52.0,56.28849134,8/22/2017 3:44:28 PM,Constructed,3002690014,,582.83203125,115.044546170696,LEASED
624890,3054370038,3328484,1931.0,291560,2100,Photogrammetric,48.0,30.17064357,8/22/2017 3:50:17 PM,Constructed,3054370038,,169.78515625,60.9023003592953,LEASED
625337,1018860001,1083301,1912.0,816386,2100,Photogrammetric,125.0,154.73,8/22/2017 5:42:05 PM,Constructed,1018860001,John Jay/Health Servic,2693.55078125,237.664331448775,LEASED
627822,1019510004,1087468,2002.0,996813,2100,Photogrammetric,28.0,145.39,8/22/2017 6:10:49 PM,Constructed,1019510004,,2121.39453125,198.425884712796,LEASED
628375,5076640001,5155521,1996.0,556012,2100,Photogrammetric,51.0,21.56960266,6/24/2014 12:00:00 AM,Constructed,5076640001,,726.91015625,131.792352996797,LEASED
630192,4163300060,4540272,1900.0,350468,2100,Photogrammetric,9.0,26.56553512,9/19/2013 12:00:00 AM,Constructed,4163300060,,1654.703125,194.71428381231,LEASED
631004,3057780001,3397272,1931.0,721837,2100,Photogrammetric,9.0,80.32,7/14/2014 12:00:00 AM,Constructed,3057780001,,1926.87109375,187.521354392167,MIXED
632035,1000780004,1079063,1912.0,171017,2100,Photogrammetric,28.0,335.41,8/22/2017 7:06:46 PM,Constructed,1000780004,,3366.70703125,252.828242987194,LEASED
633061,4000980011,4436642,1916.0,488531,2100,Photogrammetric,15.0,58.18866066,8/22/2017 7:29:15 PM,Constructed,4000980011,,3263.95703125,257.996691626364,LEASED
637372,4010270050,4022646,1947.0,320919,2100,Photogrammetric,36.0,59.043273,8/22/2017 7:29:17 PM,Constructed,4010270050,,26710.875,716.800819164362,LEASED
638595,2038310040,2027115,1987.0,375995,2100,Photogrammetric,18.0,26.7,8/22/2017 6:27:42 PM,Constructed,2038310040,,2581.50390625,240.504948928108,LEASED
640263,1000510015,1001035,1973.0,650878,2100,Photogrammetric,19.0,205.69,8/22/2017 7:29:14 PM,Constructed,1000510015,,916.54296875,125.154897454014,LEASED
641209,1020370001,1087001,1968.0,978533,2100,Photogrammetric,23.0,14.82,2/14/2009 12:00:00 AM,Constructed,1020370001,,113.9609375,42.7066590930627,MIXED
641870,3053340064,3343470,1995.0,755522,2100,Photogrammetric,57.0,52.28,8/22/2017 3:22:55 PM,Constructed,3053340064,,1793.34765625,169.772103415731,LEASED
642363,4003320002,4430688,1960.0,45555,2100,Photogrammetric,17.0,54.76,8/22/2017 5:55:28 PM,Constructed,4003320002,,1102.21484375,169.359893581685,MIXED
643351,3085910075,3418327,1930.0,1158441,2100,Photogrammetric,13.0,12.94474916,6/14/2019 6:09:31 PM,Constructed,3085910075,,64.78125,32.5132678699158,LEASED
643544,3013310009,3035444,1973.0,816542,2100,Photogrammetric,45.0,27.58,8/22/2017 3:22:54 PM,Constructed,3013310009,,862.171875,117.662702132378,LEASED
644314,3040390001,3089620,1974.0,164508,2100,Photogrammetric,18.0,36.60602264,8/22/2017 3:50:08 PM,Constructed,3040390001,,1506.671875,158.664736354441,LEASED
651183,3044520200,3343605,1975.0,604669,2100,Photogrammetric,16.0,152.12,8/22/2017 3:17:44 PM,Constructed,3044520200,,1133.140625,195.868763335305,LEASED
654488,3014980006,3040195,1931.0,730051,2100,Photogrammetric,44.0,39.05133921,8/22/2017 3:50:06 PM,Constructed,3014980006,,1508.36328125,158.358857434426,LEASED
654793,3026130001,3065473,1931.0,431729,2100,Photogrammetric,12.0,20.69,8/22/2017 3:22:47 PM,Constructed,3026130001,,5216.4921875,306.292019684663,LEASED
657187,5000160007,5000161,1963.0,407895,2100,Photogrammetric,51.0,10.48,8/22/2017 7:06:27 PM,Constructed,5000160007,,1404.61328125,170.197631856269,LEASED
658672,3057780001,3403664,1931.0,52620,2100,Photogrammetric,22.0,14.19,7/14/2014 12:00:00 AM,Constructed,3057780001,,310.7890625,78.0456433344949,MIXED
662248,4071170004,4444049,1950.0,433229,2100,Photogrammetric,50.0,29.95657638,8/22/2017 7:06:27 PM,Constructed,4071170004,,1116.74609375,143.066767446894,LEASED
664609,2031150021,2086808,1975.0,238896,2100,Photogrammetric,80.0,283.00422809,8/22/2017 6:45:22 PM,Constructed,2031150021,,6183.23828125,505.694194857619,LEASED
